price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,yr_built,yr_renovated
6519792.72,4,3.25,3430,9870,2,3,3430,0,2014,0
1954058.94,3,2.5,1350,1186,2,3,1120,230,2007,0
5856567.29,5,2.5,2570,9962,2,3,2570,0,2006,0
4328980.52,4,3.5,2840,4637,3,3,2840,0,2008,0
4492386.69,4,2.5,2650,5600,2,3,2650,0,2014,0
2992571.19,3,2,1980,2674,3,3,1980,0,2007,0
4014820.57,3,1.75,1280,7524,1.5,4,1280,0,1988,0
6460658.12,4,2.5,2610,7091,2,3,2610,0,1987,2000
7075808.6,5,2.75,3010,12611,2,3,3010,0,1994,0
5105547.59,1,1,930,7129,1,3,930,0,1948,1994
3759369.95,3,1.5,1180,7000,1,4,1180,0,1977,0
6300031.78,5,1,1710,9100,1.5,4,1320,390,1926,1993
4078989.73,3,2,1380,7476,1,3,1380,0,1989,0
3857040.78,3,1.75,1190,7280,1,4,1190,0,1968,0
3843450.08,3,2,1870,5909,1,3,1270,600,1986,0
4508725.76,5,3.5,3130,4797,2,3,2570,560,2014,0
4403304.36,2,1,900,5100,1,4,900,0,1909,1989
5889929.16,3,1.5,1880,7400,1,3,1480,400,1968,1997
5844090.22,4,4.25,3010,4887,2,4,1940,1070,1951,1996
4019923.74,3,2.25,2280,5750,1,4,1150,1130,1985,0
11614754.25,3,2.5,2970,21907,2,3,2970,0,1998,2006
2873996.73,2,2.5,1620,3196,2,3,1620,0,2008,0
2691818.71,4,1.5,1550,3000,1.5,3,1350,200,1918,0
27964959.81,3,1.75,2240,78225,2,5,2240,0,1976,0
4937117.08,3,2.5,2830,6536,2,3,2830,0,1989,0
9986233.97,3,2.5,2890,21780,2,3,2890,0,2000,0
4069904.67,4,2.25,1990,5948,2,3,1990,0,1991,0
4476533.39,3,1.75,1370,8719,1,3,1370,0,1982,0
3362725.65,2,1.5,1088,1360,2,3,1088,0,1983,2009
4871009.19,4,1.75,1740,9344,1,3,1180,560,1978,0
4788238.69,3,2,1730,9000,1,3,1370,360,1978,0
6147821.29,4,2.5,1800,8100,2,3,1800,0,1998,2006
7348077.12,3,1.75,1440,12888,1,3,1090,350,1958,2004
4217227.45,4,1,1720,2800,1.5,4,1200,520,1926,1993
5182811.59,5,3.5,2800,7350,2,3,2800,0,1995,0
4341911.38,3,2.5,2300,6009,1,3,2300,0,2005,0
5859899.76,4,2.25,2030,11585,1,4,1590,440,1967,0
4642061.69,2,1,740,6180,1,3,740,0,1948,1994
13156529.88,5,6.75,9640,13068,1,3,4820,4820,1983,2009
6442665.02,4,1,1920,13787,1,4,1220,700,1966,0
8284111.32,4,2.5,2490,12929,2,3,2490,0,1983,2009
4705006.97,3,2,1380,4800,1,3,1380,0,1948,1994
4783920.24,3,2.5,1530,9406,1,3,1270,260,1993,0
2988945.34,3,3.25,2420,1923,2,3,1840,580,2006,0
14591812.52,4,2.5,2150,37647,2,3,2150,0,1991,0
4956162.9,4,2,1610,9600,1,5,1610,0,1967,0
3543928.08,4,3.5,2650,3060,2,3,2060,590,2001,0
14282195.28,4,2.75,2700,35362,2,5,2700,0,1976,0
8291859.87,3,1.5,1270,20700,1,2,1150,120,1948,0
15665000.97,4,2.75,3150,38865,1,3,2480,670,1986,0
5661762.16,3,2.25,2010,10760,2,3,2010,0,1985,0
4379439.5,3,1,860,5060,1.5,3,860,0,1927,2011
5623648.24,3,2,1410,7466,1,3,1410,0,1983,2009
5872426.9,3,1.75,1700,7532,1,3,1700,0,1987,2000
4637913.38,4,2.5,2570,6251,2,3,2570,0,2000,0
3297666.16,2,2.25,1230,932,2,3,1020,210,2004,2003
8592971.51,4,3.5,4170,9748,2,3,4170,0,2004,2003
1887684.44,3,2.5,1180,1262,3,3,1180,0,2010,0
3957498,3,1.5,1430,7347,1,3,820,610,1980,0
4432494.41,4,2,1450,8400,1.5,4,1450,0,1962,0
6175662.02,3,1.75,2180,7700,1,3,1480,700,1961,2004
4618225,4,2.5,2210,7079,2,3,2210,0,1993,0
5506056.26,2,1.5,1480,7276,1,4,940,540,1978,2000
3312082.84,3,2,2340,3477,1,5,1170,1170,1971,0
9494375.05,4,3.5,3860,18334,2,3,3120,740,1996,0
3893553.54,3,2.75,2300,4637,2,3,2300,0,2008,0
5528455.3,3,1.5,1450,7375,1,3,1010,440,1968,1997
1945714.7,2,2.5,1380,953,3,3,1380,0,2006,0
3757275.36,4,2.5,2470,3811,2,3,2470,0,1999,0
8146158.01,4,1.75,2030,18295,1.5,4,2030,0,1975,0
7539739.64,4,0.75,1440,13300,1,3,1440,0,1948,1994
4987424.88,3,1.75,1160,6134,1,3,1160,0,1998,2006
4536058.92,3,1,1580,3840,2,3,1580,0,1908,1988
2057000.73,2,2.75,1430,1425,2,3,995,435,2006,0
9542402.82,2,2,1494,19271,2,3,1494,0,1943,1997
4324648.52,4,2.25,1930,7207,1,4,1360,570,1988,0
4535683.67,6,1.75,2740,6360,1,3,1370,1370,1953,0
3098136.97,3,2,1880,3800,1,5,1030,850,1927,0
6650692.13,3,2.5,2590,7720,2,3,2590,0,1988,2000
5932412.7,3,2.25,2140,11266,2,3,2140,0,1986,0
5500333.76,4,2,1870,6000,1.5,3,1870,0,1956,2001
4220043.19,2,1,1230,3800,1,3,1230,0,1928,1954
4664780.65,4,2.5,2340,6896,2,3,2340,0,2001,0
6613241.97,3,2.25,2880,7599,1,3,1710,1170,1958,2002
3379433.91,3,1.5,880,6600,1,5,880,0,1945,0
5337721.38,3,2.5,3040,7232,2,3,3040,0,2003,0
3736979.22,4,1,1120,7104,1.5,3,1120,0,1946,0
4275542.34,3,2,1380,3600,3,3,1380,0,2013,1923
5055429.19,4,2.5,1660,9760,2,3,1660,0,1994,0
4334169.85,3,2.75,2500,5568,2,5,2500,0,1905,0
6288021.26,4,2.5,2940,10382,2,4,2940,0,1991,0
2953185.16,4,2.5,1670,3315,2,3,1670,0,2005,0
5095892.75,4,2.75,2630,7505,2,3,2630,0,1994,0
4607738.44,4,2.75,2250,7412,1,4,1480,770,1975,0
3869008.52,3,1,1320,7000,1,4,1320,0,1967,0
12481618.93,4,3.75,4100,22798,1.5,5,2540,1560,1934,1979
5386325.76,3,3.25,4340,4947,2,3,3060,1280,1993,0
11393483.97,4,3,3700,20570,1,4,1850,1850,1976,1992
6026764.38,5,2,2700,10875,1,4,1540,1160,1962,0
5162543.39,3,1,980,7200,1,4,980,0,1950,1983
7841847.37,4,2.5,2650,11520,2,3,2110,540,1988,2000
6128962.76,7,4.25,3670,4000,2,3,2800,870,1964,2000
6677561.96,3,1.75,2960,12420,1,4,1480,1480,1952,0
5352977.71,4,2.75,3070,7201,2,3,3070,0,2006,0
2841229.5,3,2.5,1413,3600,2,3,1413,0,2011,0
1978184.86,2,2.5,1260,1347,3,3,1260,0,2005,0
2605293.44,3,2.5,1680,2229,2,3,1680,0,2007,0
1890330.7,3,2.25,1230,1238,2,3,1080,150,2009,0
5807395.88,3,3.5,4360,6240,2,3,2960,1400,2008,0
10958106.27,4,4,4420,16526,2,3,4420,0,2013,1923
4657944.69,3,3.25,2770,6278,2,3,1980,790,2006,0
7729523.97,3,2.25,2910,10204,2,3,2910,0,1990,2009
7631987.27,4,3.25,4290,12103,1,3,2690,1600,1997,0
10654602.16,3,2.5,1600,26977,2,3,1600,0,2005,0
4198127.29,4,2.5,1820,6753,2,3,1820,0,1994,0
81011940.25,6,5,6050,230652,2,3,6050,0,2001,0
6078006.78,3,1.75,1700,8432,1,3,1230,470,1977,2004
6329250.61,2,1,790,11234,1,4,790,0,1942,1982
4770980.52,3,2.25,1720,9000,1,4,1320,400,1969,0
4823222.89,3,1,990,10723,1,5,990,0,1960,0
4757820.68,4,1.75,1770,9011,1,5,1050,720,1983,0
4183730.59,3,2,1260,8092,1,3,1260,0,1986,0
6915726.81,4,2.5,3640,10576,2,3,3640,0,1999,0
3942507.48,3,1.75,2040,6000,1,5,1120,920,1958,0
6959607.06,4,1.75,1980,10800,1,5,990,990,1948,1985
8852836.47,5,2.5,3600,17300,1,4,2410,1190,1968,0
17872573.23,4,2.5,4270,43386,1,3,2680,1590,1991,0
6700456.95,4,2,2030,9600,1.5,3,1430,600,1947,2012
2338059.08,3,3.25,1689,1388,3,3,1689,0,2008,0
4052432.72,5,2.75,2870,4461,1,3,1650,1220,1976,0
4632657.04,3,1.75,1270,4800,1,3,1270,0,1952,2014
5367084.8,4,2.5,2790,7938,2,3,2790,0,1997,0
8789191.24,5,3.25,3850,16249,2,3,3030,820,2002,0
4790926.46,3,2.5,1560,9361,1.5,4,1360,200,1936,0
2709102.28,3,1.75,1180,4080,1,4,760,420,1928,0
4500012.61,4,1.75,1820,8118,1,4,1080,740,1980,0
4512226.52,5,1.75,1260,4500,1.5,3,1260,0,1926,2003
4659861.95,3,2.5,2640,6715,2,3,1680,960,1991,0
4292137.58,2,1,1100,4200,1,3,1100,0,1954,2005
4341701.69,3,2.5,1950,6871,2,3,1950,0,1997,0
4469067.89,3,2,1380,8682,1,4,1380,0,1966,0
4403894.91,3,2.75,2200,7000,1,4,1280,920,1977,0
5820808.96,4,1.5,2050,7100,1,3,1050,1000,1963,2008
7720064.3,5,3,2795,15101,2,3,2795,0,1996,0
13388570.33,4,2.5,2050,34222,2,4,2050,0,1989,0
14713514.24,4,3,6430,27517,2,3,6430,0,2001,0
4462130.65,5,1.75,2150,7171,1,4,1460,690,1970,0
4679666.68,3,1.75,1970,8200,1,5,1420,550,1963,0
8148442.79,4,2.5,2660,12672,1,4,1740,920,1960,2001
4165885.72,1,1,720,4800,1,3,720,0,1914,1996
4027013.41,4,2.5,2410,4780,2,3,2410,0,2000,0
5406138.51,3,2,2020,5500,1.5,3,1790,230,1937,1999
5992735.24,2,1,1080,9435,1,3,1080,0,1958,2004
7679188.89,3,1.75,1180,14292,1,3,1180,0,1981,2013
2668367.85,2,1,660,5000,1,3,660,0,1915,0
5687348.04,3,1.75,2920,9370,1,4,1620,1300,1981,0
8309381.92,4,4.25,4850,12445,2,5,3850,1000,1989,0
5698843.74,3,1,1080,8580,1.5,3,1080,0,1900,2005
4024535.98,3,1.75,1670,6900,1,3,1170,500,1978,0
3223347.6,6,1,1370,5080,1.5,3,1120,250,1931,0
12366188.79,5,3.5,3450,28324,1,5,2350,1100,1972,0
7030708.86,4,2,1970,10500,1,3,1820,150,1961,2004
4571497.58,4,2.5,2290,6738,2,3,2290,0,1996,0
6067232.25,5,2.5,2240,7543,1,3,1140,1100,1966,1963
3565665.51,2,1,1240,6400,1,4,1060,180,1938,0
16481940.04,3,2.5,2420,43177,2,4,1690,730,1989,0
22417316.78,5,3.5,3260,58806,2,4,3260,0,1969,0
6142148.62,2,1,670,10920,1,3,670,0,1942,1999
6337603.47,5,3.25,3160,10000,2,4,3160,0,1980,0
5722024.07,3,2.25,1990,6350,2,3,1990,0,1967,2011
7213948.85,4,3.5,4680,9700,2,3,3360,1320,2005,0
3060874.33,3,2.5,1700,3575,2,3,1700,0,2000,0
5869672.71,4,2.5,2807,9430,2,3,2807,0,1996,0
4895654.06,4,1.75,1770,9375,1,4,1170,600,1968,0
5346287.76,4,2.5,2570,9000,1,4,1590,980,1979,0
10128121.29,3,3,3450,16200,2,3,3450,0,1983,2009
5805494.71,3,2,1670,7700,1,3,1170,500,1972,2002
3344826.89,3,1.75,1050,6150,1.5,4,950,100,1928,0
6092118.16,4,2.5,1910,7683,2,3,1910,0,1987,2000
3770004.7,3,1,910,7700,1,4,910,0,1971,0
6467994.28,5,2.25,2480,12070,2,3,2480,0,1978,0
6389562.31,2,1.5,1820,8867,2,3,1820,0,1921,2000
5395091.17,4,2.5,2920,7700,2,3,2920,0,2003,0
7142612.16,5,2.25,1870,11411,1,4,1170,700,1961,2001
8308590.77,4,3.5,3810,9792,2,3,3810,0,1938,2013
3524701.45,4,2.25,2190,4080,2,3,1800,390,1918,0
3998920.79,3,2.5,1730,6368,2,3,1730,0,1993,0
5155658.08,5,2.5,2220,9360,1,4,1110,1110,1968,0
5743809.58,3,1.5,1320,8114,1,3,1320,0,1951,1994
4691902.09,3,1.75,1510,4800,1,3,860,650,1925,2011
3564499.71,3,2,2120,4080,2,3,2120,0,2003,0
4876729.39,2,2,1690,4500,1,3,1690,0,2004,2003
2021878.4,3,3.5,1360,1419,2,3,1040,320,2007,0
4776377.37,4,2.5,3250,5000,2,3,3250,0,2008,0
2094961.84,3,2.25,1490,1294,2,3,1220,270,2010,0
5621280.29,3,1.75,1930,6360,1,3,1930,0,2013,1923
3952519.58,4,2.5,2020,5501,2,3,2020,0,2010,0
4168207.12,3,2.25,1584,2800,2,3,1584,0,2012,1912
5867161.77,4,2.5,3170,8523,2,3,3170,0,2008,0
6928525.64,4,2.75,3870,10046,2,3,3870,0,2005,0
1972755.54,2,2.5,1430,923,3,3,1410,20,2008,0
2001824.99,3,3.25,1380,1120,3,3,1380,0,2008,0
4129177.21,4,2.5,2610,4595,2,3,2610,0,2008,0
3692779.46,3,3.25,1540,1428,3,3,1540,0,2013,1923
4833442.81,3,2.5,1940,9000,1,4,970,970,1948,0
4572941.42,3,2.5,2160,3000,1.5,3,1260,900,1909,2011
4612946.32,4,1.75,1530,8750,1.5,4,1530,0,1968,0
5563826.62,3,2,1440,7210,1,3,1440,0,1983,2009
6987723.79,4,2.5,2640,8625,2,3,2640,0,1987,2000
4853795.95,4,3.25,3620,5131,2,4,2350,1270,1927,0
5859899.79,4,2.5,2850,4650,2,3,2850,0,2004,2003
4464664.64,2,1,1260,4377,1,4,1260,0,1947,1988
6998248.07,3,1.75,1610,11200,1,3,1610,0,1955,2005
5085949.1,3,2,1360,5980,1.5,3,1360,0,1945,2008
6693474.67,4,2.5,2496,8058,2,3,2496,0,1998,2006
6921531.96,4,2.25,2160,9593,1,3,2160,0,1969,2010
4267428.5,3,1,1320,3625,2,3,1320,0,1900,2005
6409647.96,2,2.5,2540,7089,2,3,2540,0,2004,2003
8494385.17,4,3,2620,18362,1,4,1870,750,1956,0
5689220.45,3,1.5,1140,8340,1,3,1140,0,1960,2012
15859603.66,3,2,1790,42399,1,4,1790,0,1990,0
3639816.15,4,2.5,2440,3600,2.5,4,2440,0,1902,0
4467705.75,3,2,2140,7200,1,4,1480,660,1966,0
3341536.64,3,1,1330,5412,2,5,1330,0,1905,0
5198183.33,4,2.5,2590,7910,2,3,2590,0,2001,0
8684353.25,4,4.5,4750,13912,2,3,3600,1150,2005,0
4674063.72,2,1,1620,9205,1,5,850,770,1921,0
15241753.35,4,2.5,2440,34290,2,3,2440,0,1987,2000
5513966.53,3,2.75,2020,10744,1,5,1270,750,1954,0
4040513.46,3,1.5,1470,7200,2,4,1470,0,1907,0
8394493.99,5,4.75,5990,10450,2,3,4050,1940,2002,0
5366742.98,6,2.75,2520,9324,1,4,1320,1200,1962,0
3064909.54,2,1.75,1440,4225,1,3,1440,0,2005,0
4149820.72,3,2.25,1640,7350,1,3,1140,500,1984,0
10179029.96,4,2.25,2150,20181,1,3,1090,1060,1963,2008
4382033.39,2,1,1570,8210,1,4,1150,420,1952,0
5393228.47,4,1,1980,10350,1,4,1430,550,1968,0
3019284.08,3,1,1210,4731,1.5,3,1210,0,1901,0
2849669.39,3,1.75,1900,3000,1.5,5,1070,830,1903,0
74054625.23,3,1.75,1940,219527,1,3,1940,0,1991,0
4205706.73,3,1.75,1310,8065,1,4,1310,0,1948,0
14404399.23,2,1,990,39964,1,2,990,0,1945,0
4673732,3,3.5,3870,3819,2,3,2760,1110,2002,0
4425035.38,3,2,1340,4320,1,3,920,420,1912,1993
3875033.51,4,2.25,2160,5600,1,5,1080,1080,1947,0
7933585.11,4,2,2080,13510,1,3,1040,1040,1950,2005
5279752.88,3,2,1300,11374,1.5,5,1300,0,1933,0
6776251.96,4,2.5,2610,8031,2,3,2610,0,1998,2006
4141074.12,3,1,1050,8498,1,4,1050,0,1959,0
6041471.8,3,2.5,2480,6112,2,3,2480,0,2004,2003
4578538.63,4,2.25,1820,8255,1.5,4,1320,500,1930,0
4319655.58,3,1.75,1170,8740,1,4,1170,0,1968,0
5715757.88,4,2.25,2370,6000,1,3,1440,930,1959,1989
5442276.13,5,3.75,3090,7415,2,3,3090,0,2014,0
7433483.78,3,1.75,2310,11200,1,4,1630,680,1978,2000
5423005.27,4,2.25,2060,10358,1,4,1320,740,1962,0
80401848.51,3,2,2540,237402,1,3,2540,0,2007,0
4974835.68,4,2.5,2400,7693,2,3,2400,0,2003,0
5779625.78,3,1,1320,8450,1,3,880,440,1961,2004
4823250.89,2,1,790,6600,1,3,790,0,1949,1998
8263617.53,4,2,1790,14690,1,4,1670,120,1960,2001
5907997.27,3,2.25,1820,7326,2,3,1820,0,1983,2009
4185758.52,6,2,1670,3000,1,5,900,770,1911,1984
6989374.76,5,3.5,3990,9938,2,3,3990,0,2001,0
3625092.43,3,2,1430,6000,1,5,1430,0,1945,0
36137043.38,4,2,2030,103672,1,4,2030,0,1969,0
4049674.69,4,1.75,1290,3060,2,4,1290,0,1906,1990
9348912.66,4,3.5,3820,13224,2,3,3280,540,1990,2009
3447168.25,4,3.25,2520,3360,1.5,4,1550,970,1931,0
9417920.41,5,3,3880,13000,2,3,3880,0,1972,2003
4939513.23,2,1.75,1590,5136,1.5,3,1320,270,1927,2011
7937565.39,5,2,3530,9385,1.5,3,3530,0,1925,2002
3327175.47,3,2.5,1610,4611,2,3,1610,0,1996,0
71711207.95,4,2.5,3280,209088,2,3,3280,0,1994,0
7150777.21,3,1.75,1860,15681,1,4,1860,0,1971,0
3440882.92,3,1.75,1840,5000,1,4,920,920,1910,0
4588089,3,2.5,2120,7201,2,3,2120,0,2003,0
5225133.12,4,2.5,2270,9247,1,5,1500,770,1972,0
18589792.86,3,2.5,2840,48716,1,3,1870,970,1994,0
4644530.43,4,1.5,1220,9600,1,3,1220,0,1980,0
3718865.3,4,2.5,2310,4079,2,3,2310,0,2008,0
5875373.25,3,1.75,1840,7300,1,3,1840,0,1966,1963
1650621.94,3,2.5,950,1110,2,3,950,0,2003,0
5737096.89,4,2.25,3070,8400,2,4,3070,0,1970,0
14660115.95,3,2,1730,38884,1,3,1730,0,1997,0
5473961.63,2,1,920,8341,1,3,920,0,1939,1969
6812799.41,3,2.75,3200,6699,2,3,3200,0,2004,2003
8184474.48,4,2.75,3010,15992,2,3,3010,0,1996,0
6591178.9,3,2.25,1600,10240,1,3,1090,510,1979,2014
6426670.41,4,2.5,2840,11044,2,3,2840,0,2001,0
5915285.75,3,2.5,2430,10500,2,3,2430,0,1989,0
7193059.67,3,1.75,1750,11461,2,4,1750,0,1976,1992
1832617.37,3,2.25,1240,949,3,3,1240,0,2008,0
2283186.09,3,3.25,1530,1612,3,3,1530,0,2006,0
7939831.17,3,3.5,3390,10078,2,3,3040,350,2012,1912
4609909.86,3,2.5,2320,6775,1,3,2320,0,2008,0
6364579.57,4,2.5,2650,6884,2,3,2650,0,2012,1912
4687622.58,3,2.5,2238,7209,2,3,2238,0,2011,0
5103955.74,4,2.5,2620,7553,2,3,2620,0,1996,0
5824223.43,3,2.75,1910,7280,1,3,1160,750,1979,2014
5126624.25,4,2.5,3040,6587,2,3,3040,0,2003,0
10420140.61,7,3.5,4640,15235,2,3,2860,1780,1965,2003
4423844.42,3,1,1500,4000,1,3,900,600,1925,2002
7258488.43,1,0.75,380,15000,1,3,380,0,1963,2008
7538688.21,4,3.5,2970,14486,2,3,2340,630,1997,0
5997044.61,4,3.25,3030,9273,2,5,3030,0,1988,0
5921095.27,4,2.5,1890,12236,1,3,1230,660,1978,0
4019775.93,2,1,1040,3600,1,4,1040,0,1919,1980
5578001.54,4,2.5,2090,10306,2,3,2090,0,1986,0
3736563.54,2,2,1680,5756,2,4,1680,0,1910,0
5301099.74,2,2.5,2770,7781,2,3,2770,0,2006,0
3009475.41,2,1,1020,5130,1,4,1020,0,1948,0
3226030.27,3,2.25,1470,4653,2,4,1470,0,1985,0
4239685.71,3,2,1430,3480,1,3,980,450,1947,2012
5628212.13,4,1.75,2050,10920,1,3,1450,600,1974,0
5296056.41,4,1,2080,5500,1,3,1040,1040,1941,1994
5387735.26,3,2.25,2870,8170,2,3,2250,620,1995,0
12640584.61,4,3.25,3940,27591,2,3,3440,500,2000,0
4556953.61,3,1.5,1520,4288,1,3,1020,500,1949,1998
8012683.33,3,1.5,1700,14133,1,4,1700,0,1954,1979
5723089,3,2.25,1940,11612,1,4,1100,840,1981,0
5987563.43,4,2.25,2870,5453,2,4,2220,650,1926,1993
5861043.69,3,3.25,3240,8338,2,3,3240,0,2001,0
5285532.67,3,1,1150,7156,1,4,1150,0,1953,1983
11022284.62,3,1.5,1440,28516,1,4,1440,0,1975,0
3459045.45,5,2.5,2200,4080,1.5,5,1420,780,1916,0
5870336.9,3,2,1470,8089,1,3,1470,0,1987,2000
3192300.69,2,1.75,1760,4400,1,4,880,880,1930,0
4487562.19,3,1.75,1780,8085,1,3,1210,570,1976,0
10714713.68,4,2.25,2450,21000,1,4,1650,800,1954,1979
2554618.91,3,3.5,1890,1710,2,3,1640,250,1999,0
4403654.09,3,2.5,2540,5612,2,3,2540,0,1999,0
5085800.59,4,1,1360,6000,1.5,3,1360,0,1917,2009
4027912.08,2,2,1310,2841,2,3,1310,0,2004,2003
5834284.23,3,2,1510,7884,1,3,1510,0,1942,2014
21857408.55,3,1.5,1860,60960,1,4,1140,720,1967,0
6127950.62,4,2,2200,7700,1,3,1100,1100,1979,2014
8525060.43,4,2.5,3360,11548,2,3,3360,0,1988,2000
7344801.68,3,2.75,2470,10125,2,3,2470,0,1960,2012
4223187.79,2,1,1260,3960,1,3,690,570,1925,2002
6444191.05,3,1,1430,10005,1.5,4,1430,0,1950,1983
3922080.11,3,2.25,1230,7420,1.5,5,1230,0,1913,0
6228333.63,4,2.5,2320,11717,2,3,2320,0,1997,0
5341009.42,4,2.5,3290,6628,2,3,3290,0,2003,0
4137553.6,4,2.5,2550,4770,2,3,2550,0,2005,0
3669766.95,3,2.5,1870,5013,2,3,1870,0,2003,0
8360654.49,5,3,3110,12429,1,3,1790,1320,1977,2004
6157004.12,3,2.5,1820,8085,2,3,1820,0,1983,2009
8890691.17,3,3.25,3050,18892,1,4,1650,1400,1962,0
4106989.46,4,2,1890,6302,2,3,1890,0,1997,0
6467972.36,1,1,800,16306,1,2,680,120,1931,0
85908600.11,6,4.25,6900,244716,2,4,4820,2080,2002,0
66307917.67,4,1.75,2670,189486,2,3,2670,0,1972,2002
8176321.31,5,2.75,3260,11700,1,3,1630,1630,1964,2000
3363705.33,2,1,860,6600,1,5,860,0,1949,0
7212113.71,5,4,3366,7800,2.5,3,2966,400,1937,1999
4977792.85,5,3.25,3840,4800,3,3,2750,1090,2008,0
9421307.25,4,4.5,3850,13551,2,3,3000,850,1998,2006
4871212.58,4,2.5,2040,8265,2,3,2040,0,1996,0
6730268.78,3,2.25,1790,10209,1,3,1290,500,1967,2011
15040342.37,4,3,3740,30884,2,3,3060,680,1988,2000
3879287.47,3,3.25,2660,4000,2,3,2170,490,2003,0
8958893.43,3,2.25,3230,17833,2,4,3230,0,1973,0
6247146.43,4,2,3140,10437,1,4,2040,1100,1959,0
8269728.65,6,4.5,5480,10800,2,4,4430,1050,1999,0
4182874.71,3,1,1160,3750,1.5,3,1160,0,1910,2006
5696894.15,3,2.25,1860,11227,2,3,1860,0,1995,0
4232048.03,4,3,1630,7626,1,5,1110,520,1990,0
2545651.63,3,2.25,1750,1879,3,3,1750,0,2001,0
5750754.05,3,1,1300,8160,1,4,1300,0,1960,2001
3681400.96,3,1,960,7314,1,5,960,0,1960,0
4557521.15,3,2.5,1850,7777,2,5,1850,0,1989,0
6213148.89,4,2.75,3260,4900,2,3,3260,0,2013,1923
4864558.92,4,2.25,2420,7927,1,4,1400,1020,1973,0
4973853.83,3,1,1460,10000,1.5,3,1460,0,2002,0
5109601.65,4,3,2240,8504,2,3,2240,0,1992,0
11842817.69,2,1,1240,27042,1,3,1000,240,1943,2002
5217225.88,3,2.25,2060,9552,1,4,1610,450,1975,0
7050605.17,5,2.75,2280,10319,1,3,1300,980,1959,1989
4788614.24,4,2.5,2510,6853,2,3,2510,0,2006,0
6883154.26,4,2.75,3150,7035,2,3,3150,0,2004,2003
7612531.42,5,2.25,2780,10192,2,4,2780,0,1978,2000
5277630,6,1.75,2380,4080,2,3,2380,0,1917,2009
4724419.08,3,2.25,2140,3000,2,3,2140,0,1905,2006
4086043.02,2,1,840,4239,1,3,840,0,1948,1994
6775404.98,4,2.25,2170,9665,1,4,1300,870,1976,1992
15934002.44,4,3.5,4410,36200,2,3,4410,0,1989,0
7290990.66,4,2,2120,11479,1,4,1060,1060,1940,2001
11569858.48,7,5.5,6630,13782,2,3,4930,1700,2004,2003
10591612.98,3,2.75,3290,22649,2,4,3290,0,1993,0
6125850.27,5,2.25,2290,7420,1,3,1290,1000,1973,2013
18574756.58,3,3,4910,43560,2,4,4000,910,1989,0
7603297.78,4,2.75,3730,8014,2,3,3730,0,2012,1912
4060919.96,3,2.5,2440,4800,2,3,2440,0,2014,0
4099836.05,3,2.5,2570,4600,2,3,2570,0,2014,0
4356149.08,4,2.5,2970,4400,2,3,2970,0,2014,0
4949461.96,5,3,2630,3149,2,3,1670,960,2013,1923
2219116.36,3,3.25,1530,1565,2,3,1280,250,2005,0
6386500.83,3,3.5,3690,8837,2,3,3690,0,2001,0
2017009.03,2,1,1230,1820,2,4,830,400,1948,0
10206572.05,3,2.5,2200,20000,1,3,1400,800,1952,2008
5340587.39,4,2.25,2330,8994,2,3,2330,0,1986,0
4305864.63,4,2,2160,6300,1.5,4,2160,0,1928,0
6178589.64,4,1.5,1550,9176,1,3,1000,550,1956,2001
2682050.57,4,1.75,1780,2788,1,4,890,890,1943,0
5743936.25,3,1.75,2610,5544,1.5,3,1680,930,1934,1978
5406085.47,3,2.5,3290,6830,2,3,3290,0,2000,0
4941534.22,2,1.75,1330,6000,1,4,960,370,1914,1945
9415365.62,4,3.5,3530,14406,2,3,2570,960,1987,2000
5700140.65,4,2.5,2090,6023,2,3,2090,0,1990,2009
6312348.31,4,2.5,2040,8400,1,3,1420,620,1963,2008
5725989.74,4,2.5,2370,10083,2,5,2370,0,1966,0
6258146.7,4,2.5,2810,10613,2,3,2810,0,1989,0
15188085.5,3,2.5,2050,40003,1,4,1570,480,1977,0
4247213.17,3,1.75,2870,5000,1.5,4,1840,1030,1907,0
4446430.45,4,2.5,2130,7300,1,4,1230,900,1963,0
6170752.6,4,2.5,2580,6260,2,3,2580,0,2004,2003
6878061.99,4,2.5,2380,13550,2,3,2380,0,1999,0
10463611.9,4,2,1940,25600,1,1,1940,0,1962,0
9073782.73,2,2,1610,17600,2,3,1610,0,1930,1983
3916877.88,3,2.5,2060,5750,1,3,1330,730,1976,0
3791378.91,2,1,1010,3000,1,4,1010,0,1925,1968
6422569.25,4,2.5,2810,11120,2,3,2810,0,1982,0
6126706.26,3,2.25,2380,11824,1,4,1450,930,1972,0
5238872.5,2,1,1060,7200,1,4,1060,0,1951,1999
5599807.9,3,1.75,1560,7207,1,3,1250,310,1983,2009
4552081.9,2,1.75,1500,8645,1,4,1500,0,1963,0
2771813.99,2,1,970,4560,1,4,970,0,1907,0
5092968.24,3,1,1170,11100,1,4,1170,0,1968,0
6309316.65,3,2.5,2280,7417,2,3,2280,0,1998,2006
7158645.65,7,3,2800,9569,1,3,1400,1400,1963,2008
6036441.13,4,1.5,1150,9360,1.5,3,1150,0,1970,2014
4879362.11,6,3,2180,7956,2,3,2180,0,1980,0
6449041.84,4,2.5,2520,7253,2,3,2520,0,1990,2009
4380902.98,3,1.75,1760,7482,1,4,1760,0,1966,0
5111718.92,2,1,1180,6552,1,4,1180,0,1949,1985
